40.006987042732845,116.32822078302148,2009-06-02 09:54:51,1
40.00702773781266,116.32805942271088,2009-06-02 09:54:56,1
40.007050502677096,116.32793514425953,2009-06-02 09:55:01,1
40.007052219112694,116.3277858065955,2009-06-02 09:55:06,1
40.007112069490965,116.32770563280621,2009-06-02 09:55:11,1
40.00718198122393,116.32765753284636,2009-06-02 09:55:16,1
40.00731285188964,116.32758638848694,2009-06-02 09:55:21,1
40.00744381959041,116.32756635969947,2009-06-02 09:55:26,1
40.007543761208716,116.32753329755587,2009-06-02 09:55:31,1
40.00768471985004,116.32750825871304,2009-06-02 09:55:36,1
40.00780463003285,116.32745816060782,2009-06-02 09:55:41,1
40.00790852621864,116.3274010446557,2009-06-02 09:55:46,1
40.007987609552714,116.32744314972292,2009-06-02 09:55:51,1
40.00799657191833,116.32742310556955,2009-06-02 09:55:56,1
40.00799654149576,116.32740706934106,2009-06-02 09:56:01,1
40.00799850355742,116.3273870243108,2009-06-02 09:56:06,1
40.007997486402296,116.32737800380859,2009-06-02 09:56:11,1
40.00799546730248,116.32736798091706,2009-06-02 09:56:16,1
40.00800342012697,116.32734292533176,2009-06-02 09:56:21,1
40.00800935005659,116.32730584233856,2009-06-02 09:56:26,1
40.008030322468365,116.32729081103805,2009-06-02 09:56:31,1
40.00804229638626,116.32727678086731,2009-06-02 09:56:36,1
40.0080502758311,116.32726575698271,2009-06-02 09:56:41,1
40.00804925488076,116.32725473196393,2009-06-02 09:56:46,1
40.008049249179145,116.32725172517522,2009-06-02 09:56:51,1
40.008049249179145,116.32725172517522,2009-06-02 09:56:54,1
40.00805025112366,116.32725272756424,2009-06-02 09:56:56,1
40.00804919976717,116.32722566634285,2009-06-02 09:57:01,1
40.00806907143313,116.32715751502383,2009-06-02 09:57:06,1
40.00809393764579,116.32708635759109,2009-06-02 09:57:11,1
40.008101879112196,116.32705528849893,2009-06-02 09:57:16,1
40.00813688445096,116.32705729743581,2009-06-02 09:57:21,1
40.008176945096956,116.32708837258279,2009-06-02 09:57:26,1
40.00818601958289,116.32712746192256,2009-06-02 09:57:31,1
40.00818601958289,116.32712746192256,2009-06-02 09:57:34,1
40.00818600818389,116.32712144835176,2009-06-02 09:57:36,1
40.00818599108578,116.32711242799614,2009-06-02 09:57:41,1
40.00818599108578,116.32711242799614,2009-06-02 09:57:44,1
40.00818597778756,116.32710541216449,2009-06-02 09:57:46,1
40.00818699492933,116.32711443264567,2009-06-02 09:57:51,1
40.008188013971385,116.32712445538937,2009-06-02 09:57:56,1
40.00818801207156,116.32712345312758,2009-06-02 09:58:01,1
40.00818801207156,116.32712345312758,2009-06-02 09:58:06,1
40.00818801207156,116.32712345312758,2009-06-02 09:58:09,1
40.008190014059394,116.32712445564164,2009-06-02 09:58:11,1
40.00824508297768,116.32715954174726,2009-06-02 09:58:16,1
40.008319190745354,116.3272146755102,2009-06-02 09:58:21,1
40.0083862145999,116.32722570885024,2009-06-02 09:58:26,1
40.008471248751285,116.32724175577587,2009-06-02 09:58:31,1
40.00854129934959,116.32726682117875,2009-06-02 09:58:36,1
40.00858315296961,116.32718864998547,2009-06-02 09:58:41,1
40.008614169537864,116.32719667199493,2009-06-02 09:58:46,1
40.00865516754512,116.32719467264164,2009-06-02 09:58:51,1
40.008648184338675,116.32720369212085,2009-06-02 09:58:56,1
40.008648195740385,116.327209705696,2009-06-02 09:59:01,1
40.008648184338675,116.32720369212085,2009-06-02 09:59:06,1
40.008648184338675,116.32720369212085,2009-06-02 09:59:09,1
40.008649197684775,116.32721070808469,2009-06-02 09:59:11,1
40.00870928204896,116.32725381295114,2009-06-02 09:59:16,1
40.008693231931055,116.32722775209955,2009-06-02 09:59:21,1
40.00868320108435,116.32721171463592,2009-06-02 09:59:26,1
40.00868422013185,116.3272217373882,2009-06-02 09:59:31,1
40.00868423343456,116.32722875322703,2009-06-02 09:59:36,1
