40.004171,116.32168300000001,2009-06-01 08:29:32,-1
40.004197999999995,116.32169099999999,2009-06-01 08:29:37,-1
40.004273,116.32168600000001,2009-06-01 08:29:42,-1
40.004356,116.321702,2009-06-01 08:29:47,-1
40.004482,116.321701,2009-06-01 08:29:52,-1
40.004688,116.321749,2009-06-01 08:29:57,-1
40.004805,116.321821,2009-06-01 08:30:02,-1
40.004938,116.321779,2009-06-01 08:30:07,-1
40.005162,116.32174199999999,2009-06-01 08:30:12,-1
40.005297,116.321692,2009-06-01 08:30:15,-1
40.005578,116.32164399999999,2009-06-01 08:30:20,-1
40.005776000000004,116.32155300000001,2009-06-01 08:30:24,-1
40.00566,116.321766,2009-06-01 08:30:29,-1
40.005655,116.32171899999999,2009-06-01 08:30:34,-1
40.006082,116.32087299999999,2009-06-01 08:30:39,-1
40.006192,116.320677,2009-06-01 08:30:42,-1
40.006458,116.320458,2009-06-01 08:30:47,-1
40.006741,116.32033899999999,2009-06-01 08:30:52,-1
40.007021,116.32028100000001,2009-06-01 08:30:57,-1
40.007008,116.32056999999999,2009-06-01 08:31:02,-1
40.007265000000004,116.320438,2009-06-01 08:31:07,-1
40.007564,116.31986200000001,2009-06-01 08:31:12,-1
40.007630999999996,116.31948999999999,2009-06-01 08:31:17,-1
40.007728,116.31914099999999,2009-06-01 08:31:22,-1
40.007940000000005,116.319,2009-06-01 08:31:27,-1
40.008084000000004,116.31873799999998,2009-06-01 08:31:32,-1
40.008016,116.318578,2009-06-01 08:31:37,-1
40.008218,116.318542,2009-06-01 08:31:42,-1
40.008479,116.31841999999999,2009-06-01 08:31:47,-1
40.008433000000004,116.318394,2009-06-01 08:31:52,-1
40.008345,116.318418,2009-06-01 08:31:57,-1
40.008333,116.318418,2009-06-01 08:32:02,-1
40.008393,116.318373,2009-06-01 08:32:07,-1
40.008485,116.31826299999999,2009-06-01 08:32:12,-1
40.008437,116.318289,2009-06-01 08:32:17,-1
40.008472,116.318289,2009-06-01 08:32:22,-1
40.00846,116.318351,2009-06-01 08:32:27,-1
40.007484999999996,116.319753,2009-06-01 08:32:32,-1
40.007494,116.31973799999999,2009-06-01 08:32:37,-1
40.007487,116.319751,2009-06-01 08:32:42,-1
40.007475,116.319753,2009-06-01 08:32:47,-1
40.007459999999995,116.31978799999999,2009-06-01 08:32:52,-1
40.007565,116.319924,2009-06-01 08:32:57,-1
40.00756,116.31988700000001,2009-06-01 08:33:02,-1
40.007553,116.31988500000001,2009-06-01 08:33:07,-1
40.007553,116.31988500000001,2009-06-01 08:33:10,-1
40.007559,116.319883,2009-06-01 08:33:12,-1
40.007560999999995,116.31986699999999,2009-06-01 08:33:17,-1
40.007567,116.31985,2009-06-01 08:33:22,-1
40.007557,116.31981499999999,2009-06-01 08:33:27,-1
40.007523,116.31980300000001,2009-06-01 08:33:32,-1
40.007445000000004,116.319708,2009-06-01 08:33:42,-1
40.007647999999996,116.31986,2009-06-01 09:55:12,-1
40.007630999999996,116.319897,2009-06-01 09:55:17,-1
40.007622,116.31991599999999,2009-06-01 09:55:22,-1
40.007607,116.32001000000001,2009-06-01 09:55:27,-1
40.007632,116.32016599999999,2009-06-01 09:55:32,-1
40.007675,116.320392,2009-06-01 09:55:37,-1
40.007782,116.32040400000001,2009-06-01 09:55:42,-1
40.007888,116.32041399999999,2009-06-01 09:55:47,-1
40.007917,116.320678,2009-06-01 09:55:52,-1
40.007898,116.32093200000001,2009-06-01 09:55:57,-1
40.00789,116.32108600000001,2009-06-01 09:56:02,-1
40.007981,116.32110300000001,2009-06-01 09:56:07,-1
40.00815,116.32104199999999,2009-06-01 09:56:12,-1
40.008271,116.32093300000001,2009-06-01 09:56:17,-1
40.008388000000004,116.32093200000001,2009-06-01 09:56:22,-1
40.008568,116.32094599999999,2009-06-01 09:56:27,-1
40.008733,116.321072,2009-06-01 09:56:32,-1
40.008944,116.320995,2009-06-01 09:56:37,-1
40.009091999999995,116.320977,2009-06-01 09:56:42,-1
40.009143,116.32090600000001,2009-06-01 09:56:47,-1
40.009202,116.320796,2009-06-01 09:56:52,-1
40.009228,116.32073700000001,2009-06-01 09:56:57,-1
40.009246999999995,116.320672,2009-06-01 09:57:02,-1
40.009278,116.32061999999999,2009-06-01 09:57:07,-1
40.009254999999996,116.320603,2009-06-01 09:57:12,-1
40.009231,116.32058,2009-06-01 09:57:17,-1
40.009215999999995,116.320554,2009-06-01 09:57:22,-1
40.009205,116.320535,2009-06-01 09:57:27,-1
40.00918,116.320531,2009-06-01 09:57:32,-1
40.00918,116.320531,2009-06-01 09:57:35,-1
40.009181,116.320536,2009-06-01 09:57:37,-1
40.009176000000004,116.320521,2009-06-01 09:57:42,-1
40.009181,116.32051100000001,2009-06-01 09:57:47,-1
40.009195,116.320544,2009-06-01 09:57:52,-1
40.009199,116.32056399999999,2009-06-01 09:57:57,-1
40.009199,116.320575,2009-06-01 09:58:02,-1
40.009190000000004,116.320558,2009-06-01 09:58:07,-1
40.009161999999996,116.320552,2009-06-01 09:58:12,-1
40.009146,116.320567,2009-06-01 09:58:17,-1
40.009125,116.320595,2009-06-01 09:58:22,-1
40.009099,116.320625,2009-06-01 09:58:27,-1
40.009091,116.320654,2009-06-01 09:58:32,-1
40.009091,116.320676,2009-06-01 09:58:37,-1
40.0091,116.320682,2009-06-01 09:58:42,-1
40.009133,116.32065700000001,2009-06-01 09:58:47,-1
40.009166,116.32065700000001,2009-06-01 09:58:52,-1
40.009157,116.320651,2009-06-01 09:58:57,-1
40.009141,116.320654,2009-06-01 09:59:02,-1
40.009131,116.320659,2009-06-01 09:59:07,-1
40.009105,116.320678,2009-06-01 09:59:12,-1
40.009069000000004,116.32070800000001,2009-06-01 09:59:17,-1
40.009043,116.320811,2009-06-01 09:59:32,-1
40.00905,116.32082199999999,2009-06-01 09:59:37,-1
40.009099,116.320826,2009-06-01 09:59:42,-1
40.009134,116.32084499999999,2009-06-01 09:59:47,-1
40.009126,116.320826,2009-06-01 09:59:57,-1
39.99994,116.327874,2009-06-02 03:55:36,-1
39.999904,116.327899,2009-06-02 03:55:41,-1
39.999935,116.327899,2009-06-02 03:55:46,-1
40.000115,116.327504,2009-06-02 03:55:51,-1
40.000136,116.32738700000002,2009-06-02 03:55:56,-1
40.000479999999996,116.327657,2009-06-02 03:56:01,-1
40.000659000000006,116.32767,2009-06-02 03:56:06,-1
40.000799,116.327634,2009-06-02 03:56:11,-1
40.000849,116.327626,2009-06-02 03:56:16,-1
40.000852,116.327606,2009-06-02 03:56:21,-1
40.001343,116.326879,2009-06-02 03:56:26,-1
40.001281,116.326931,2009-06-02 03:56:31,-1
40.001244,116.326935,2009-06-02 03:56:36,-1
40.001236999999996,116.32693400000001,2009-06-02 03:56:41,-1
40.001238,116.32694199999999,2009-06-02 03:56:46,-1
40.001236999999996,116.326943,2009-06-02 03:56:51,-1
40.001236999999996,116.326943,2009-06-02 03:56:54,-1
40.001235,116.32694,2009-06-02 03:56:56,-1
40.00128,116.32695,2009-06-02 03:57:01,-1
40.001335,116.32695,2009-06-02 03:57:06,-1
40.001342,116.32691899999999,2009-06-02 03:57:11,-1
40.001338,116.326802,2009-06-02 03:57:16,-1
40.001364,116.32672099999999,2009-06-02 03:57:21,-1
40.001366,116.326678,2009-06-02 03:57:26,-1
40.001375,116.32663000000001,2009-06-02 03:57:31,-1
40.001424,116.326604,2009-06-02 03:57:36,-1
40.001482,116.32658,2009-06-02 03:57:41,-1
40.001564,116.326546,2009-06-02 03:57:46,-1
40.00166,116.32653300000001,2009-06-02 03:57:51,-1
40.001715000000004,116.326548,2009-06-02 03:57:56,-1
40.001761,116.326528,2009-06-02 03:58:01,-1
40.001815,116.326523,2009-06-02 03:58:06,-1
40.001872,116.32651200000001,2009-06-02 03:58:11,-1
40.001896,116.32650500000001,2009-06-02 03:58:16,-1
40.002041999999996,116.326516,2009-06-02 03:58:21,-1
40.002152,116.326555,2009-06-02 03:58:26,-1
40.00226,116.326532,2009-06-02 03:58:31,-1
40.00233,116.326422,2009-06-02 03:58:36,-1
40.002345,116.326256,2009-06-02 03:58:41,-1
40.002352,116.326124,2009-06-02 03:58:46,-1
40.002355,116.32598600000001,2009-06-02 03:58:51,-1
40.002367,116.32583799999999,2009-06-02 03:58:56,-1
40.002356,116.325659,2009-06-02 03:59:01,-1
40.002345,116.325501,2009-06-02 03:59:06,-1
40.002340999999994,116.325325,2009-06-02 03:59:11,-1
40.002338,116.32518200000001,2009-06-02 03:59:16,-1
40.002328000000006,116.325004,2009-06-02 03:59:21,-1
40.002339,116.324851,2009-06-02 03:59:26,-1
40.002337,116.32471399999999,2009-06-02 03:59:31,-1
40.002339,116.324572,2009-06-02 03:59:36,-1
40.002398,116.32449799999999,2009-06-02 03:59:41,-1
40.002472999999995,116.32445600000001,2009-06-02 03:59:46,-1
40.002611,116.32443899999998,2009-06-02 03:59:51,-1
40.002736999999996,116.324421,2009-06-02 03:59:56,-1
40.002856,116.324425,2009-06-02 04:00:01,-1
40.002981,116.324401,2009-06-02 04:00:06,-1
40.003087,116.32436899999999,2009-06-02 04:00:11,-1
40.003217,116.324386,2009-06-02 04:00:16,-1
40.003321,116.324382,2009-06-02 04:00:21,-1
40.003431,116.324375,2009-06-02 04:00:26,-1
40.003505,116.32435900000002,2009-06-02 04:00:31,-1
40.003667,116.32435500000001,2009-06-02 04:00:36,-1
40.003805,116.32435500000001,2009-06-02 04:00:41,-1
40.003974,116.32431399999999,2009-06-02 04:00:46,-1
40.004187,116.324317,2009-06-02 04:00:51,-1
40.004357,116.324306,2009-06-02 04:00:56,-1
40.004506,116.324279,2009-06-02 04:01:01,-1
40.00465,116.324272,2009-06-02 04:01:06,-1
40.004827,116.32424099999999,2009-06-02 04:01:11,-1
40.004951,116.32426399999999,2009-06-02 04:01:16,-1
40.005058,116.324228,2009-06-02 04:01:21,-1
40.00525,116.324228,2009-06-02 04:01:26,-1
40.005404999999996,116.324238,2009-06-02 04:01:31,-1
40.005534000000004,116.32421000000001,2009-06-02 04:01:36,-1
40.005669,116.32422199999999,2009-06-02 04:01:41,-1
40.005790999999995,116.324199,2009-06-02 04:01:46,-1
40.005882,116.324155,2009-06-02 04:01:51,-1
40.006011,116.32415400000001,2009-06-02 04:01:56,-1
40.006116999999996,116.324157,2009-06-02 04:02:01,-1
40.006257,116.32416200000002,2009-06-02 04:02:06,-1
40.006442,116.324147,2009-06-02 04:02:11,-1
40.006599,116.324155,2009-06-02 04:02:16,-1
40.006737,116.324151,2009-06-02 04:02:21,-1
40.006898,116.324156,2009-06-02 04:02:26,-1
40.007061,116.324184,2009-06-02 04:02:31,-1
40.00723,116.32418999999999,2009-06-02 04:02:36,-1
40.007374,116.32416599999999,2009-06-02 04:02:41,-1
40.007484999999996,116.32417099999999,2009-06-02 04:02:46,-1
40.007669,116.32418,2009-06-02 04:02:51,-1
40.007821,116.324177,2009-06-02 04:02:56,-1
40.007979,116.324161,2009-06-02 04:03:01,-1
40.008148,116.32416200000002,2009-06-02 04:03:06,-1
40.008323,116.32415,2009-06-02 04:03:11,-1
40.008505,116.32413600000001,2009-06-02 04:03:16,-1
40.008679,116.32411499999999,2009-06-02 04:03:21,-1
40.008821999999995,116.32413799999999,2009-06-02 04:03:26,-1
40.008959000000004,116.32412099999999,2009-06-02 04:03:31,-1
40.009095,116.32410300000001,2009-06-02 04:03:36,-1
40.009243,116.324099,2009-06-02 04:03:41,-1
40.009381,116.324082,2009-06-02 04:03:46,-1
40.00949,116.32395600000001,2009-06-02 04:03:51,-1
40.009552,116.32377199999999,2009-06-02 04:03:56,-1
40.009562,116.323544,2009-06-02 04:04:01,-1
40.00954,116.323342,2009-06-02 04:04:06,-1
40.009538,116.323118,2009-06-02 04:04:11,-1
40.009525,116.32291000000001,2009-06-02 04:04:16,-1
40.009539000000004,116.32270700000001,2009-06-02 04:04:21,-1
40.009584999999994,116.322579,2009-06-02 04:04:26,-1
40.009689,116.322549,2009-06-02 04:04:31,-1
40.009817,116.32245,2009-06-02 04:04:36,-1
40.009851,116.322324,2009-06-02 04:04:41,-1
40.009929,116.32226200000001,2009-06-02 04:04:46,-1
40.01,116.322327,2009-06-02 04:04:51,-1
40.01,116.322327,2009-06-02 04:04:54,-1
40.010003000000005,116.322328,2009-06-02 04:04:56,-1
40.009994,116.322333,2009-06-02 04:05:01,-1
40.009988,116.32234299999999,2009-06-02 04:05:06,-1
40.010002,116.322369,2009-06-02 04:05:11,-1
40.010025,116.322405,2009-06-02 04:05:16,-1
40.010025,116.322378,2009-06-02 04:05:21,-1
40.010059000000005,116.32237099999999,2009-06-02 04:05:26,-1
40.010089,116.32236200000001,2009-06-02 04:05:31,-1
40.010103,116.322387,2009-06-02 04:05:36,-1
40.010103,116.322387,2009-06-02 04:05:39,-1
40.010096999999995,116.32238999999998,2009-06-02 04:05:41,-1
40.010089,116.32240700000001,2009-06-02 04:05:46,-1
40.010086,116.322418,2009-06-02 04:05:51,-1
40.010177,116.32173300000001,2009-06-02 04:06:26,-1
40.010205,116.32179,2009-06-02 04:06:31,-1
40.010222999999996,116.322268,2009-06-02 04:06:36,-1
40.010183000000005,116.322441,2009-06-02 04:06:41,-1
40.010121000000005,116.322477,2009-06-02 04:06:46,-1
40.010077,116.322449,2009-06-02 04:06:51,-1
40.010052,116.322479,2009-06-02 04:06:56,-1
40.010252,116.32251000000001,2009-06-02 04:34:03,-1
40.011431,116.32348,2009-06-02 04:34:08,-1
40.010816999999996,116.32294399999999,2009-06-02 04:34:13,-1
40.010416,116.32273400000001,2009-06-02 04:34:18,-1
40.009997,116.322676,2009-06-02 04:34:23,-1
